name_coin,symbol_coin,id,uuid,number_of_markets,volume,market_cap,total_supply,price,percent_change_24hr,timestamp
PancakeSwap,CAKE,0,ncYFcP709,0,40461047,1186512985,0,3.4127500542818816,-2.01,1682040674
Cronos,CRO,0,65PHZTpmE55b,0,30111845,1119171507,0,0.06846059091416405,-0.31,1682040674
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,17668542,1102793063,0,3.122826972e-9,-6.91,1682040674
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18979773860,548900422738,0,28559.317158563408,-2.05,1682040680
Ethereum,ETH,0,razxDUgYGNAdQ,0,10385231726,240306362566,0,1969.3055872580587,0.19,1682040680
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73721100767,66236113157,0,1.0133628569056583,0.07,1682040680
BNB,BNB,0,WcwrkfNI4FUAe,0,709700081,46137526597,0,323.056961377533,-1.72,1682040680
USDC,USDC,0,aKzUVe4Hh_CON,0,3383784247,44280218122,0,1.011472492740651,0.08,1682040680
XRP,XRP,0,-l8Mn2pVlRs-p,0,2029205749,24080362184,0,0.4787468693522842,-3.67,1682040680
Cardano,ADA,0,qzawljRxB5bYu,0,460089634,14240966016,0,0.4063620359974669,-3.87,1682040680
OKB,OKB,0,PDKcptVnzJTmN,0,39180736,12950876910,0,53.63681447828009,-1.06,1682040680
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1835042670,11608737045,0,0.0848357807077789,-8.25,1682040680
Polygon,MATIC,0,uW2tk-ILY0ii,0,348201474,9787850515,0,1.0627514661590247,-3.37,1682040680
Solana,SOL,0,zNZHO_Sjf,0,693976980,8173271156,0,22.506140807669123,-3.05,1682040680
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,258161973,7818345153,0,1973.8787813351514,3.84,1682040680
Chainlink,LINK,0,VLqpJwogdhHNb,0,550285492,7635005199,0,7.6356964209380775,-3.58,1682040680
Polkadot,DOT,0,25W7FG7om,0,278034652,7551159291,0,6.199629207166318,-3.99,1682040680
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,4653204008,6680178333,0,1.0147925299231273,0.19,1682040680
Litecoin,LTC,0,D7B1x_ks7WhV5,0,893750763,6454595115,0,91.08258012649705,-0.44,1682040680
Shiba Inu,SHIB,0,xz24e0BjL,0,255407148,6368113613,0,0.000010801760490145,-2.53,1682040680
TRON,TRX,0,qUhEFk1I61atv,0,307750304,6122773301,0,0.06644467026378874,-1.07,1682040680
Avalanche,AVAX,0,dvUj0CzDZ,0,318587152,5614549240,0,18.670289888722255,-3.07,1682040680
Dai,DAI,0,MoTuySvg7,0,74069568,5041479436,0,1.0114970949290778,0.22,1682040680
Uniswap,UNI,0,_H5FVG9iW,0,92870490,4724566275,0,5.881322503070094,-0.90,1682040680
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,37542768,4569118120,0,28594.165040238735,-1.93,1682040680
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,188374977,3791357542,0,11.52046822640675,-3.67,1682040680
Toncoin,TON,0,67YlI0K1b,0,21588208,3392661525,0,2.3023081566637873,0.00,1682040680
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,11144362,3140368200,0,2222.4856108277218,4.22,1682040680
Monero,XMR,0,3mVx2FX_iJFp5,0,108108685,2840182580,0,155.9956665322463,-0.33,1682040680
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,303881162,2814661962,0,20.368552115814303,-1.56,1682040680
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,64441770,2588227818,0,5.9643515411392825,-4.06,1682040680
Lido DAO Token,LDO,0,Pe93bIOD2,0,76629592,2545507606,0,2.175921410645806,-4.63,1682040680
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,172349275,2388373376,0,124.84049203081359,-1.76,1682040680
Immutable X,IMX,0,Z96jIvLU7,0,49568098,1976273210,0,0.9881366068595184,-5.67,1682040680
Stellar,XLM,0,f3iaFeCKEmkaZ,0,67055861,1953079505,0,0.09666067291963133,-2.06,1682040680
ARBITRUM,ARB,0,1Uo6s62Oc,0,1094713579,1873494417,0,1.4694073862245298,-4.57,1682040680
Filecoin,FIL,0,ymQub4fuB,0,358032147,1852033824,0,5.657273882783264,-2.73,1682040680
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7918629,1848354498,0,3.696709011684259,-1.10,1682040680
Frax Share,FXS,0,3nNpuxHJ8,0,57614346,1614291398,0,9.229971184136664,1.61,1682040680
VeChain,VET,0,FEbS54wxo4oIl,0,74937172,1566808170,0,0.02346900497482082,-3.67,1682040680
Hedera,HBAR,0,jad286TjB,0,43775764,1551386951,0,0.06271214057133011,-1.50,1682040680
Trust Wallet Token,TWT,0,Hm3OlynlC,0,30674339,1527656481,0,1.2583680610107408,-2.56,1682040680
The Sandbox,SAND,0,pxtKbG5rg,0,70174257,1463239373,0,0.6234574316884893,-3.83,1682040680
Aptos,APT,0,HGYj5JCv5,0,225351969,1457662248,0,11.212786523663882,-3.04,1682040680
Frax,FRAX,0,KfWtaeV1W,0,3350827,1420492285,0,1.0110680151404945,0.09,1682040680
Algorand,ALGO,0,TpHE2IShQw-sJ,0,157302232,1389553340,0,0.19218733486435344,-4.55,1682040680
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,12283595,1356515392,0,1.356515392406151,6.37,1682040680
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-3.32,1682040680
Decentraland,MANA,0,tEf7-dnwV3BXS,0,123322142,1310656126,0,0.5976055446510535,-4.41,1682040680
NEAR Protocol,NEAR,0,DCrsaMv68,0,139102100,1259855051,0,2.0726606873061812,-5.10,1682040680
PancakeSwap,CAKE,0,ncYFcP709,0,40461047,1186512985,0,3.4127500542818816,-2.01,1682040680
Cronos,CRO,0,65PHZTpmE55b,0,30111845,1119171507,0,0.06846059091416405,-0.31,1682040680
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,17668542,1102793063,0,3.122826972e-9,-6.91,1682040680
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18979773860,548900422738,0,28559.317158563408,-2.05,1682040685
Ethereum,ETH,0,razxDUgYGNAdQ,0,10385231726,240306362566,0,1969.3055872580587,0.19,1682040685
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73721100767,66236113157,0,1.0133628569056583,0.07,1682040685
BNB,BNB,0,WcwrkfNI4FUAe,0,709700081,46137526597,0,323.056961377533,-1.72,1682040685
USDC,USDC,0,aKzUVe4Hh_CON,0,3383784247,44280218122,0,1.011472492740651,0.08,1682040685
XRP,XRP,0,-l8Mn2pVlRs-p,0,2029205749,24080362184,0,0.4787468693522842,-3.67,1682040685
Cardano,ADA,0,qzawljRxB5bYu,0,460089634,14240966016,0,0.4063620359974669,-3.87,1682040685
OKB,OKB,0,PDKcptVnzJTmN,0,39180736,12950876910,0,53.63681447828009,-1.06,1682040685
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1835042670,11608737045,0,0.0848357807077789,-8.25,1682040685
Polygon,MATIC,0,uW2tk-ILY0ii,0,348201474,9787850515,0,1.0627514661590247,-3.37,1682040685
Solana,SOL,0,zNZHO_Sjf,0,693976980,8173271156,0,22.506140807669123,-3.05,1682040685
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,258161973,7818345153,0,1973.8787813351514,3.84,1682040685
Chainlink,LINK,0,VLqpJwogdhHNb,0,550285492,7635005199,0,7.6356964209380775,-3.58,1682040685
Polkadot,DOT,0,25W7FG7om,0,278034652,7551159291,0,6.199629207166318,-3.99,1682040685
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,4653204008,6680178333,0,1.0147925299231273,0.19,1682040685
Litecoin,LTC,0,D7B1x_ks7WhV5,0,893750763,6454595115,0,91.08258012649705,-0.44,1682040685
Shiba Inu,SHIB,0,xz24e0BjL,0,255407148,6368113613,0,0.000010801760490145,-2.53,1682040685
TRON,TRX,0,qUhEFk1I61atv,0,307750304,6122773301,0,0.06644467026378874,-1.07,1682040685
Avalanche,AVAX,0,dvUj0CzDZ,0,318587152,5614549240,0,18.670289888722255,-3.07,1682040685
Dai,DAI,0,MoTuySvg7,0,74069568,5041479436,0,1.0114970949290778,0.22,1682040685
Uniswap,UNI,0,_H5FVG9iW,0,92870490,4724566275,0,5.881322503070094,-0.90,1682040685
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,37542768,4569118120,0,28594.165040238735,-1.93,1682040685
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,188374977,3791357542,0,11.52046822640675,-3.67,1682040685
Toncoin,TON,0,67YlI0K1b,0,21588208,3392661525,0,2.3023081566637873,0.00,1682040685
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,11144362,3140368200,0,2222.4856108277218,4.22,1682040685
Monero,XMR,0,3mVx2FX_iJFp5,0,108108685,2840182580,0,155.9956665322463,-0.33,1682040685
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,303881162,2814661962,0,20.368552115814303,-1.56,1682040685
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,64441770,2588227818,0,5.9643515411392825,-4.06,1682040685
Lido DAO Token,LDO,0,Pe93bIOD2,0,76629592,2545507606,0,2.175921410645806,-4.63,1682040685
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,172349275,2388373376,0,124.84049203081359,-1.76,1682040685
Immutable X,IMX,0,Z96jIvLU7,0,49568098,1976273210,0,0.9881366068595184,-5.67,1682040685
Stellar,XLM,0,f3iaFeCKEmkaZ,0,67055861,1953079505,0,0.09666067291963133,-2.06,1682040685
ARBITRUM,ARB,0,1Uo6s62Oc,0,1094713579,1873494417,0,1.4694073862245298,-4.57,1682040685
Filecoin,FIL,0,ymQub4fuB,0,358032147,1852033824,0,5.657273882783264,-2.73,1682040685
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7918629,1848354498,0,3.696709011684259,-1.10,1682040685
Frax Share,FXS,0,3nNpuxHJ8,0,57614346,1614291398,0,9.229971184136664,1.61,1682040685
VeChain,VET,0,FEbS54wxo4oIl,0,74937172,1566808170,0,0.02346900497482082,-3.67,1682040685
Hedera,HBAR,0,jad286TjB,0,43775764,1551386951,0,0.06271214057133011,-1.50,1682040685
Trust Wallet Token,TWT,0,Hm3OlynlC,0,30674339,1527656481,0,1.2583680610107408,-2.56,1682040685
The Sandbox,SAND,0,pxtKbG5rg,0,70174257,1463239373,0,0.6234574316884893,-3.83,1682040685
Aptos,APT,0,HGYj5JCv5,0,225351969,1457662248,0,11.212786523663882,-3.04,1682040685
Frax,FRAX,0,KfWtaeV1W,0,3350827,1420492285,0,1.0110680151404945,0.09,1682040685
Algorand,ALGO,0,TpHE2IShQw-sJ,0,157302232,1389553340,0,0.19218733486435344,-4.55,1682040685
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,12283595,1356515392,0,1.356515392406151,6.37,1682040685
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-3.32,1682040685
Decentraland,MANA,0,tEf7-dnwV3BXS,0,123322142,1310656126,0,0.5976055446510535,-4.41,1682040685
NEAR Protocol,NEAR,0,DCrsaMv68,0,139102100,1259855051,0,2.0726606873061812,-5.10,1682040685
PancakeSwap,CAKE,0,ncYFcP709,0,40461047,1186512985,0,3.4127500542818816,-2.01,1682040685
Cronos,CRO,0,65PHZTpmE55b,0,30111845,1119171507,0,0.06846059091416405,-0.31,1682040685
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,17668542,1102793063,0,3.122826972e-9,-6.91,1682040685
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18979773860,548900422738,0,28559.317158563408,-2.05,1682040723
Ethereum,ETH,0,razxDUgYGNAdQ,0,10385231726,240306362566,0,1969.3055872580587,0.19,1682040723
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73721100767,66236113157,0,1.0133628569056583,0.07,1682040723
BNB,BNB,0,WcwrkfNI4FUAe,0,709700081,46137526597,0,323.056961377533,-1.72,1682040723
USDC,USDC,0,aKzUVe4Hh_CON,0,3383784247,44280218122,0,1.011472492740651,0.08,1682040723
XRP,XRP,0,-l8Mn2pVlRs-p,0,2029205749,24080362184,0,0.4787468693522842,-3.67,1682040723
Cardano,ADA,0,qzawljRxB5bYu,0,460089634,14240966016,0,0.4063620359974669,-3.87,1682040723
OKB,OKB,0,PDKcptVnzJTmN,0,39180736,12950876910,0,53.63681447828009,-1.06,1682040723
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1835042670,11608737045,0,0.0848357807077789,-8.25,1682040723
Polygon,MATIC,0,uW2tk-ILY0ii,0,348201474,9787850515,0,1.0627514661590247,-3.37,1682040723
Solana,SOL,0,zNZHO_Sjf,0,693976980,8173271156,0,22.506140807669123,-3.05,1682040723
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,258161973,7818345153,0,1973.8787813351514,3.84,1682040723
Chainlink,LINK,0,VLqpJwogdhHNb,0,550285492,7635005199,0,7.6356964209380775,-3.58,1682040723
Polkadot,DOT,0,25W7FG7om,0,278034652,7551159291,0,6.199629207166318,-3.99,1682040723
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,4653204008,6680178333,0,1.0147925299231273,0.19,1682040723
Litecoin,LTC,0,D7B1x_ks7WhV5,0,893750763,6454595115,0,91.08258012649705,-0.44,1682040723
Shiba Inu,SHIB,0,xz24e0BjL,0,255407148,6368113613,0,0.000010801760490145,-2.53,1682040723
TRON,TRX,0,qUhEFk1I61atv,0,307750304,6122773301,0,0.06644467026378874,-1.07,1682040723
Avalanche,AVAX,0,dvUj0CzDZ,0,318587152,5614549240,0,18.670289888722255,-3.07,1682040723
Dai,DAI,0,MoTuySvg7,0,74069568,5041479436,0,1.0114970949290778,0.22,1682040723
Uniswap,UNI,0,_H5FVG9iW,0,92870490,4724566275,0,5.881322503070094,-0.90,1682040723
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,37542768,4569118120,0,28594.165040238735,-1.93,1682040723
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,188374977,3791357542,0,11.52046822640675,-3.67,1682040723
Toncoin,TON,0,67YlI0K1b,0,21588208,3392661525,0,2.3023081566637873,0.00,1682040723
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,11144362,3140368200,0,2222.4856108277218,4.22,1682040723
Monero,XMR,0,3mVx2FX_iJFp5,0,108108685,2840182580,0,155.9956665322463,-0.33,1682040723
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,303881162,2814661962,0,20.368552115814303,-1.56,1682040723
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,64441770,2588227818,0,5.9643515411392825,-4.06,1682040723
Lido DAO Token,LDO,0,Pe93bIOD2,0,76629592,2545507606,0,2.175921410645806,-4.63,1682040723
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,172349275,2388373376,0,124.84049203081359,-1.76,1682040723
Immutable X,IMX,0,Z96jIvLU7,0,49568098,1976273210,0,0.9881366068595184,-5.67,1682040723
Stellar,XLM,0,f3iaFeCKEmkaZ,0,67055861,1953079505,0,0.09666067291963133,-2.06,1682040723
ARBITRUM,ARB,0,1Uo6s62Oc,0,1094713579,1873494417,0,1.4694073862245298,-4.57,1682040723
Filecoin,FIL,0,ymQub4fuB,0,358032147,1852033824,0,5.657273882783264,-2.73,1682040723
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7918629,1848354498,0,3.696709011684259,-1.10,1682040723
Frax Share,FXS,0,3nNpuxHJ8,0,57614346,1614291398,0,9.229971184136664,1.61,1682040723
VeChain,VET,0,FEbS54wxo4oIl,0,74937172,1566808170,0,0.02346900497482082,-3.67,1682040723
Hedera,HBAR,0,jad286TjB,0,43775764,1551386951,0,0.06271214057133011,-1.50,1682040723
Trust Wallet Token,TWT,0,Hm3OlynlC,0,30674339,1527656481,0,1.2583680610107408,-2.56,1682040723
The Sandbox,SAND,0,pxtKbG5rg,0,70174257,1463239373,0,0.6234574316884893,-3.83,1682040723
Aptos,APT,0,HGYj5JCv5,0,225351969,1457662248,0,11.212786523663882,-3.04,1682040723
Frax,FRAX,0,KfWtaeV1W,0,3350827,1420492285,0,1.0110680151404945,0.09,1682040723
Algorand,ALGO,0,TpHE2IShQw-sJ,0,157302232,1389553340,0,0.19218733486435344,-4.55,1682040723
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,12283595,1356515392,0,1.356515392406151,6.37,1682040723
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-3.32,1682040723
Decentraland,MANA,0,tEf7-dnwV3BXS,0,123322142,1310656126,0,0.5976055446510535,-4.41,1682040723
NEAR Protocol,NEAR,0,DCrsaMv68,0,139102100,1259855051,0,2.0726606873061812,-5.10,1682040723
PancakeSwap,CAKE,0,ncYFcP709,0,40461047,1186512985,0,3.4127500542818816,-2.01,1682040723
Cronos,CRO,0,65PHZTpmE55b,0,30111845,1119171507,0,0.06846059091416405,-0.31,1682040723
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,17668542,1102793063,0,3.122826972e-9,-6.91,1682040723
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18685214985,548817046669,0,28554.979097384985,-2.08,1682040729
Ethereum,ETH,0,razxDUgYGNAdQ,0,10146592898,240247115727,0,1968.8200606624152,0.15,1682040729
Tether USD,USDT,0,HIVsRcGKkPFtW,0,74789736683,66248057773,0,1.0135456005843788,0.09,1682040729
BNB,BNB,0,WcwrkfNI4FUAe,0,565080929,46137682772,0,323.05805491762806,-1.72,1682040729
USDC,USDC,0,aKzUVe4Hh_CON,0,3383499332,44289418190,0,1.0116826456276349,0.11,1682040729
XRP,XRP,0,-l8Mn2pVlRs-p,0,1573628378,24077310312,0,0.4786861944278577,-3.68,1682040729
Cardano,ADA,0,qzawljRxB5bYu,0,479438902,14244755359,0,0.40647016385060714,-3.86,1682040729
OKB,OKB,0,PDKcptVnzJTmN,0,77766177,12950102482,0,53.63360714100056,-1.10,1682040729
Dogecoin,DOGE,0,a91GCGd_u96cF,0,2236358514,11607305416,0,0.0848253184739152,-8.23,1682040729
Polygon,MATIC,0,uW2tk-ILY0ii,0,349692491,9788880123,0,1.0628632595786989,-3.38,1682040729
Solana,SOL,0,zNZHO_Sjf,0,741334215,8172381024,0,22.503689716032625,-3.09,1682040729
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,232090509,7818923382,0,1973.9864302788749,3.84,1682040729
Chainlink,LINK,0,VLqpJwogdhHNb,0,437796512,7634086134,0,7.63477727189615,-3.62,1682040729
Polkadot,DOT,0,25W7FG7om,0,275155323,7549673978,0,6.198409740757455,-4.06,1682040729
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3176481072,6680095530,0,1.014779951370319,0.18,1682040729
Litecoin,LTC,0,D7B1x_ks7WhV5,0,740935268,6452529021,0,91.05342488974449,-0.53,1682040729
Shiba Inu,SHIB,0,xz24e0BjL,0,242254148,6367177581,0,0.000010800172768122,-2.57,1682040729
TRON,TRX,0,qUhEFk1I61atv,0,307749049,6122177040,0,0.06643819960424795,-1.08,1682040729
Avalanche,AVAX,0,dvUj0CzDZ,0,356715882,5614031852,0,18.6685693961397,-3.10,1682040729
Dai,DAI,0,MoTuySvg7,0,80604516,5042399319,0,1.0116816555713977,0.22,1682040729
Uniswap,UNI,0,_H5FVG9iW,0,90731633,4724112551,0,5.880757690363958,-0.95,1682040729
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,37246594,4568888402,0,28592.72743356178,-1.94,1682040729
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,168922335,3791073795,0,11.519606028141654,-3.72,1682040729
Toncoin,TON,0,67YlI0K1b,0,47800672,3392675250,0,2.3023174706315244,0.00,1682040729
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,10519172,3115702201,0,2205.0291144978773,3.31,1682040729
Monero,XMR,0,3mVx2FX_iJFp5,0,93601129,2840096208,0,155.99092258942983,-0.35,1682040729
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,320834079,2814281253,0,20.365797082719403,-1.60,1682040729
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,77100120,2588647806,0,5.965319369864012,-4.05,1682040729
Lido DAO Token,LDO,0,Pe93bIOD2,0,75267399,2545065631,0,2.1755436070969028,-4.67,1682040729
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,157220242,2387616433,0,124.80092651786862,-1.80,1682040729
Immutable X,IMX,0,Z96jIvLU7,0,45819537,1976108898,0,0.9880544509516697,-5.68,1682040729
Stellar,XLM,0,f3iaFeCKEmkaZ,0,64696878,1953767343,0,0.0966947150340782,-2.03,1682040729
ARBITRUM,ARB,0,1Uo6s62Oc,0,1094471153,1872982345,0,1.4690057608331137,-4.66,1682040729
Filecoin,FIL,0,ymQub4fuB,0,386798013,1852115944,0,5.657524729640035,-2.76,1682040729
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7602928,1848385297,0,3.696770610436771,-1.11,1682040729
Frax Share,FXS,0,3nNpuxHJ8,0,40432159,1614099968,0,9.228876655463157,1.58,1682040729
VeChain,VET,0,FEbS54wxo4oIl,0,80757404,1566701445,0,0.023467406366528023,-3.69,1682040729
Hedera,HBAR,0,jad286TjB,0,43277794,1551515666,0,0.06271734363636916,-1.52,1682040729
Trust Wallet Token,TWT,0,Hm3OlynlC,0,29074232,1524608146,0,1.2558570728956484,-2.67,1682040729
The Sandbox,SAND,0,pxtKbG5rg,0,79645751,1463704808,0,0.6236557443399321,-3.84,1682040729
Aptos,APT,0,HGYj5JCv5,0,251919083,1457436732,0,11.211051787642484,-3.06,1682040729
Frax,FRAX,0,KfWtaeV1W,0,3337859,1420388096,0,1.0109938563069978,0.09,1682040729
Algorand,ALGO,0,TpHE2IShQw-sJ,0,139980634,1388949511,0,0.19210381998514783,-4.60,1682040729
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10457898,1356484295,0,1.3564842945267737,6.37,1682040729
EnergySwap,ENS,0,SbWqqTui-,0,6449596,1320254058,0,13.202540576781654,-2.62,1682040729
Decentraland,MANA,0,tEf7-dnwV3BXS,0,123236369,1310511351,0,0.5975395330089207,-4.42,1682040729
NEAR Protocol,NEAR,0,DCrsaMv68,0,131108353,1259694991,0,2.0723973634884563,-5.16,1682040729
PancakeSwap,CAKE,0,ncYFcP709,0,36898779,1186565069,0,3.4128998602248624,-2.01,1682040729
Cronos,CRO,0,65PHZTpmE55b,0,29734293,1119470066,0,0.06847885395638856,-0.37,1682040729
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,22136975,1103438515,0,3.124654728e-9,-6.96,1682040729
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18685214985,548817046669,0,28554.979097384985,-2.08,1682040734
Ethereum,ETH,0,razxDUgYGNAdQ,0,10146592898,240247115727,0,1968.8200606624152,0.15,1682040734
Tether USD,USDT,0,HIVsRcGKkPFtW,0,74789736683,66248057773,0,1.0135456005843788,0.09,1682040734
BNB,BNB,0,WcwrkfNI4FUAe,0,565080929,46137682772,0,323.05805491762806,-1.72,1682040734
USDC,USDC,0,aKzUVe4Hh_CON,0,3383499332,44289418190,0,1.0116826456276349,0.11,1682040734
XRP,XRP,0,-l8Mn2pVlRs-p,0,1573628378,24077310312,0,0.4786861944278577,-3.68,1682040734
Cardano,ADA,0,qzawljRxB5bYu,0,479438902,14244755359,0,0.40647016385060714,-3.86,1682040734
OKB,OKB,0,PDKcptVnzJTmN,0,77766177,12950102482,0,53.63360714100056,-1.10,1682040734
Dogecoin,DOGE,0,a91GCGd_u96cF,0,2236358514,11607305416,0,0.0848253184739152,-8.23,1682040734
Polygon,MATIC,0,uW2tk-ILY0ii,0,349692491,9788880123,0,1.0628632595786989,-3.38,1682040734
Solana,SOL,0,zNZHO_Sjf,0,741334215,8172381024,0,22.503689716032625,-3.09,1682040734
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,232090509,7818923382,0,1973.9864302788749,3.84,1682040734
Chainlink,LINK,0,VLqpJwogdhHNb,0,437796512,7634086134,0,7.63477727189615,-3.62,1682040734
Polkadot,DOT,0,25W7FG7om,0,275155323,7549673978,0,6.198409740757455,-4.06,1682040734
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3176481072,6680095530,0,1.014779951370319,0.18,1682040734
Litecoin,LTC,0,D7B1x_ks7WhV5,0,740935268,6452529021,0,91.05342488974449,-0.53,1682040734
Shiba Inu,SHIB,0,xz24e0BjL,0,242254148,6367177581,0,0.000010800172768122,-2.57,1682040734
TRON,TRX,0,qUhEFk1I61atv,0,307749049,6122177040,0,0.06643819960424795,-1.08,1682040734
Avalanche,AVAX,0,dvUj0CzDZ,0,356715882,5614031852,0,18.6685693961397,-3.10,1682040734
Dai,DAI,0,MoTuySvg7,0,80604516,5042399319,0,1.0116816555713977,0.22,1682040734
Uniswap,UNI,0,_H5FVG9iW,0,90731633,4724112551,0,5.880757690363958,-0.95,1682040734
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,37246594,4568888402,0,28592.72743356178,-1.94,1682040734
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,168922335,3791073795,0,11.519606028141654,-3.72,1682040734
Toncoin,TON,0,67YlI0K1b,0,47800672,3392675250,0,2.3023174706315244,0.00,1682040734
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,10519172,3115702201,0,2205.0291144978773,3.31,1682040734
Monero,XMR,0,3mVx2FX_iJFp5,0,93601129,2840096208,0,155.99092258942983,-0.35,1682040734
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,320834079,2814281253,0,20.365797082719403,-1.60,1682040734
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,77100120,2588647806,0,5.965319369864012,-4.05,1682040734
Lido DAO Token,LDO,0,Pe93bIOD2,0,75267399,2545065631,0,2.1755436070969028,-4.67,1682040734
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,157220242,2387616433,0,124.80092651786862,-1.80,1682040734
Immutable X,IMX,0,Z96jIvLU7,0,45819537,1976108898,0,0.9880544509516697,-5.68,1682040734
Stellar,XLM,0,f3iaFeCKEmkaZ,0,64696878,1953767343,0,0.0966947150340782,-2.03,1682040734
ARBITRUM,ARB,0,1Uo6s62Oc,0,1094471153,1872982345,0,1.4690057608331137,-4.66,1682040734
Filecoin,FIL,0,ymQub4fuB,0,386798013,1852115944,0,5.657524729640035,-2.76,1682040734
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7602928,1848385297,0,3.696770610436771,-1.11,1682040734
Frax Share,FXS,0,3nNpuxHJ8,0,40432159,1614099968,0,9.228876655463157,1.58,1682040734
VeChain,VET,0,FEbS54wxo4oIl,0,80757404,1566701445,0,0.023467406366528023,-3.69,1682040734
Hedera,HBAR,0,jad286TjB,0,43277794,1551515666,0,0.06271734363636916,-1.52,1682040734
Trust Wallet Token,TWT,0,Hm3OlynlC,0,29074232,1524608146,0,1.2558570728956484,-2.67,1682040734
The Sandbox,SAND,0,pxtKbG5rg,0,79645751,1463704808,0,0.6236557443399321,-3.84,1682040734
Aptos,APT,0,HGYj5JCv5,0,251919083,1457436732,0,11.211051787642484,-3.06,1682040734
Frax,FRAX,0,KfWtaeV1W,0,3337859,1420388096,0,1.0109938563069978,0.09,1682040734
Algorand,ALGO,0,TpHE2IShQw-sJ,0,139980634,1388949511,0,0.19210381998514783,-4.60,1682040734
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10457898,1356484295,0,1.3564842945267737,6.37,1682040734
EnergySwap,ENS,0,SbWqqTui-,0,6449596,1320254058,0,13.202540576781654,-2.62,1682040734
